"BodyPart","adj","totalM","pctM","totalF","pctF","diff","total"
"arm","anyway",3,1.49244821204704e-05,2,1.49121302723701e-05,1.00082830875769,5
"arm","apart",12,5.96979284818817e-05,4,2.98242605447401e-05,2.00165661751537,16
"arm","apparently",3,1.49244821204704e-05,0,0,Inf,3
"arm","appreciatively",1,4.97482737349014e-06,0,0,Inf,1
"arm","arly",1,4.97482737349014e-06,0,0,Inf,1
"arm","arm",1,4.97482737349014e-06,0,0,Inf,1
"arm","around",89,0.000442759636240622,34,0.000253506214630291,1.74654351920459,123
"arm","arthritic",0,0,1,7.45606513618503e-06,-Inf,1
"arm","artificial",2,9.94965474698028e-06,1,7.45606513618503e-06,1.33443774501025,3
"arm","as",71,0.0003532127435178,45,0.000335522931128326,1.05272310995253,116
"arm","aside",12,5.96979284818817e-05,2,1.49121302723701e-05,4.00331323503074,14
"arm","askew",1,4.97482737349014e-06,0,0,Inf,1
"arm","asleep",3,1.49244821204704e-05,1,7.45606513618503e-06,2.00165661751537,4
"arm","astonishingly",1,4.97482737349014e-06,0,0,Inf,1
"arm","astound",1,4.97482737349014e-06,0,0,Inf,1
"arm","at",22,0.000109446202216783,14,0.00010438491190659,1.04848679965091,36
"arm","athletic",1,4.97482737349014e-06,0,0,Inf,1
"arm","attach",1,4.97482737349014e-06,0,0,Inf,1
"arm","authoritative",1,4.97482737349014e-06,0,0,Inf,1
"arm","authoritatively",1,4.97482737349014e-06,0,0,Inf,1
"arm","automatically",5,2.48741368674507e-05,4,2.98242605447401e-05,-1.19900685212386,9
"arm","avenue",0,0,1,7.45606513618503e-06,-Inf,1
"arm","avoid",1,4.97482737349014e-06,0,0,Inf,1
"arm","aware",2,9.94965474698028e-06,0,0,Inf,2
"arm","away",115,0.000572105147951366,72,0.000536836689805322,1.06569681025124,187
"arm","awe",0,0,1,7.45606513618503e-06,-Inf,1
"arm","awful",1,4.97482737349014e-06,0,0,Inf,1
"arm","awkwardly",12,5.96979284818817e-05,9,6.71045862256653e-05,-1.12406892386612,21
"arm","back",204,0.00101486478419199,130,0.000969288467704054,1.0470203845465,334
"arm","backward",6,2.98489642409408e-05,1,7.45606513618503e-06,4.00331323503074,7
"arm","backwards",2,9.94965474698028e-06,1,7.45606513618503e-06,1.33443774501025,3
"arm","bad",18,8.95468927228225e-05,0,0,Inf,18
"arm","badly",13,6.46727558553718e-05,6,4.47363908171102e-05,1.44564089042777,19
"arm","bandage",8,3.97986189879211e-05,2,1.49121302723701e-05,2.6688754900205,10
"arm","bangled",0,0,1,7.45606513618503e-06,-Inf,1
"arm","bare",69,0.00034326308877082,174,0.0012973553336962,-3.77947812082521,243
"arm","barefoot",1,4.97482737349014e-06,0,0,Inf,1
